movielens_id,tmdb_id,title,genres,overview,runtime,release_date,tagline,vote_count,vote_average,poster_path,backdrop_path,cast,director,keywords,score,movie_id
203078,563103,Door Lock,"['Thriller', 'Crime', 'Mystery']","Kyung-min lives alone in a one-room apartment. One day, she finds traces of a stranger breaking into her room and soon a mysterious murder case begins to unravel.",102,2018-12-05,In my house a stranger is waiting.,167,7.4,/aEz4ICXxflkqHodgsqjNpnTI7qf.jpg,/joVyZRCxd22LFQWFKecyxQCaoYi.jpg,"['Gong Hyo-jin', 'Kim Ye-won', 'Kim Seung-o']",Lee Kwon,,7.184158852438321,3840
203112,581420,Walk. Ride. Rodeo.,['Drama'],"Tells the incredible true story of Amberley Snyder, a nationally ranked rodeo barrel racer who defies the odds after barely surviving a car accident that leaves her paralyzed from the waist down.",100,2019-03-08,Based on the inspirational true story.,243,7.0,/eUQyvpTtirjQRYi4gVRsVrDvf6T.jpg,/i6auhKuoS5UwCQBp4LsESjFJq4I.jpg,"['Spencer Locke', 'Missi Pyle', 'Alyvia Alyn Lind']",Conor Allyn,"['rodeo', 'based on true story', 'handicap']",7.173440492004616,3841
203160,522039,The Last Black Man in San Francisco,['Drama'],"Jimmie Fails dreams of reclaiming the Victorian home his grandfather built in the heart of San Francisco. Joined on his quest by his best friend Mont, Jimmie searches for belonging in a rapidly changing city that seems to have left them behind.",121,2019-06-07,Fight for your land. Fight for your home.,356,7.01,/ow9zjibNrz5TYVZ6cqwmvCR1YX1.jpg,/n0FzDpOvVhkj3uN7WHXXnAXOKFi.jpg,"['Jimmie Fails', 'Jonathan Majors', 'Rob Morgan']",Joe Talbot,"['skateboarding', 'san francisco, california', 'male friendship', 'old house', 'gentrification', 'semi autobiographical', 'african american']",7.171344221455739,3842
203208,417384,Scary Stories to Tell in the Dark,"['Horror', 'Mystery']","Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",108,2019-08-08,They're not just stories anymore.,2828,6.489,/uy0dNFbhRhHBLwpOGpcTw9UEwdX.jpg,/snll1zUi2oxIah9qifXOvbfjcrG.jpg,"['Zoe Colletti', 'Dean Norris', 'Michael Garza']",André Øvredal,"['small town', 'based on novel or book', 'halloween', 'haunted house', 'scarecrow', 'family secrets', 'urban legend', 'racism', 'high school friends', 'aspiring writer', 'draft dodger', '1960s', 'folk horror']",6.9863978201124155,3843
203202,24528,Killer Bean Forever,"['Animation', 'Action', 'Thriller']","When things go bad in Beantown, top assassin Killer Bean is called to clean-up the mess. Detective Cromwell finds himself in the middle between Killer Bean and mob boss Cappuccino.",85,2008-09-05,"If you want to take him down, you better bring backup.",188,7.165,/qZTCweihd6H8IM2W1Bgk7M3HKrf.jpg,/gVgpNGHkgK8iPfKnc89jL8kmKsD.jpg,"['Vegas E. Trip', 'Bryan Session', 'Matthew Tyler']",Jeff Lew,"['gangster', '3d animation']",7.1788606022610955,3844
203222,420818,The Lion King,"['Adventure', 'Drama', 'Family', 'Animation']","Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",118,2019-07-12,The king has returned.,10691,7.098,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,"['Chiwetel Ejiofor', 'John Oliver', 'Donald Glover']",Jon Favreau,"['africa', 'lion', 'prince', 'redemption', 'musical', 'uncle', 'remake', 'grief', 'king', 'family', 'sidekick', 'live action and animation', 'father son relationship', 'live action remake']",7.1309416589911105,3845
203224,499701,Dora and the Lost City of Gold,"['Family', 'Comedy', 'Adventure']","Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",102,2019-08-08,Explorer is her middle name.,1811,6.631,/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,/ltt9yiCGmCQZunmxtkhtPxzmDzx.jpg,"['Isabela Merced', 'Jeffrey Wahlberg', 'Madeleine Madden']",James Bobin,"['peru', 'museum', 'fox', 'based on cartoon', 'jungle', 'lost city', 'quicksand', 'monkey', 'lost civilization', 'teenage protagonist', 'based on tv series', 'live action']",7.070189518320687,3846
203218,521777,Good Boys,['Comedy'],A group of young boys on the cusp of becoming teenagers embark on an epic quest to fix their broken drone before their parents get home.,90,2019-08-14,You must be this tall to see this movie.,1991,6.8,/tximyCXMEnWIIyOy9STkOduUprG.jpg,/6Xsz9KHQmCcIcj3CoWQq5eLtVoT.jpg,"['Jacob Tremblay', 'Keith L. Williams', 'Brady Noon']",Gene Stupnitsky,"['drone', 'best friend', 'first kiss', 'sex toy', 'tween', 'generation z', 'child protagonist', 'spin the bottle', 'playful', 'hilarious', 'cheerful']",7.097911046917435,3847
203244,486131,Shaft,"['Action', 'Crime', 'Comedy', 'Mystery']","JJ, aka John Shaft Jr., may be a cyber security expert with a degree from MIT, but to uncover the truth behind his best friend’s untimely death, he needs an education only his dad can provide. Absent throughout JJ’s youth, the legendary locked-and-loaded John Shaft agrees to help his progeny navigate Harlem’s heroin-infested underbelly.",111,2019-06-14,More Shaft than you can handle.,1839,6.533,/joNpwk3wQXpiv6d2bPemjWj3CBd.jpg,/hwaYxb8nm7ADQRgUIsqUTsDwgyO.jpg,"['Samuel L. Jackson', 'Jessie T. Usher', 'Regina Hall']",Tim Story,"['sequel', 'shootout', 'drug lord', 'reboot', 'death of friend']",7.049112531369265,3848
203278,508101,Plus One,"['Comedy', 'Romance']","Longtime single friends, Ben and Alice, agree to be each other's respective plus one at every wedding they're invited to, during a busy summer of wedding fever.",98,2019-06-14,10 weddings. 1 summer. No one can survive alone.,400,6.8,/4w3bCp5UkLeemdq8MBNlyA3Zl2J.jpg,/sjLo8RbshOyglJK2NLGqIfdzPCp.jpg,"['Jack Quaid', 'Maya Erskine', 'Beck Bennett']",Jeff Chan,"['ex-boyfriend', 'relationship problems', 'speech', 'idealist', 'fear of commitment', 'wedding', 'summer', 'relationship', 'drinking', 'wedding date', 'best man', 'college friends', 'father son relationship', 'partying', 'best friends', ""father's wedding""]",7.1595056299177395,3849
203298,523536,Checkered Ninja,"['Animation', 'Comedy', 'Adventure', 'Fantasy']",A possessed Ninja doll teams up with a teenage boy to avenge the murder of a poor child factory worker.,83,2018-12-25,,259,7.4,/dzN5xbp73TI7pjEqZ66ECNxdWJl.jpg,/9s30XbfHZB9gcoQpm1P3i1hcGgH.jpg,"['Anders Matthesen', 'Emma Sehested Høeg', 'Alfred Bjerre Larsen']",Anders Matthesen,"['ninja', 'adult animation']",7.186787542232695,3850
203322,463257,The Peanut Butter Falcon,"['Adventure', 'Comedy', 'Drama']",A down-on-his-luck crab fisherman embarks on a journey to get a young man with Down syndrome to a professional wrestling school in rural North Carolina and away from the retirement home where he’s lived for the past two and a half years.,97,2019-08-09,,1583,7.396,/qyQcRGvdW3VtxHR4fSDgPOePEip.jpg,/lewYqqt8epnjFhEOIIIINX9Z8EE.jpg,"['Shia LaBeouf', 'Zack Gottsagen', 'Dakota Johnson']",Tyler Nilson,"['escape', 'runaway', 'wrestling', 'down syndrome', 'on the run', 'wrestling coach', 'raft', 'nursing home', 'disability', 'dream come true', 'escape plan', 'southern gothic']",7.217870915261148,3851
203375,359724,Ford v Ferrari,"['Drama', 'Action', 'History']","American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",153,2019-11-13,They took the American dream for a ride,8872,8.005,/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,/2vq5GTJOahE03mNYZGxIynlHcWr.jpg,"['Matt Damon', 'Christian Bale', 'Jon Bernthal']",James Mangold,"['based on novel or book', 'car race', 'sports', 'car mechanic', 'biography', 'based on true story', 'le mans', 'racing', 'race car driver', 'frantic', '1960s', 'motorsport', 'excited', 'exhilarated']",7.632381303559699,3852
203483,489418,In Safe Hands,['Drama'],"Théo is given up for adoption by his biological mother on the very day he is born. After this anonymous birth, the mother has two months to change her mind… Or not. The child welfare services and adoption service spring into action… The former have to take care of the baby and support it during this limbo-like time, this period of uncertainty, while the latter must find a woman to become his adoptive mother. She is called Alice, and she has spent the last ten years fighting to have a child.",112,2018-12-05,,524,7.4,/andgp8cnHZPAwx3zPUDaZ0pn6Go.jpg,/fozq5WDVQQZ8C1K3rrvgB6IM5O9.jpg,"['Sandrine Kiberlain', 'Gilles Lellouche', 'Élodie Bouchez']",Jeanne Herry,"['adoption', 'europe', 'family', 'foster child']",7.1940136042229925,3853
203503,582883,Deerskin,"['Comedy', 'Horror']","A man's obsession with owning the designer deerskin jacket of his dreams leads him to turn his back on his humdrum life in the suburbs, blow his life savings, and even turn him to crime.",77,2019-06-19,Killer. Style.,769,6.5,/spb0cChTS5KcOHtVIxZPvh2RZNY.jpg,/exqNtu2l1b8cpAnFnGcBPVqccHg.jpg,"['Jean Dujardin', 'Adèle Haenel', 'Albert Delpy']",Quentin Dupieux,"['leather jacket', 'obsession', 'paranoia', 'bartender', 'serial killer', 'divorcee', 'french alps', 'exuberant']",7.114446965288129,3854
203513,521029,Annabelle Comes Home,['Horror'],"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",106,2019-06-26,Possess them all.,3807,6.409,/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,/jB98SrdXAYSbiprjIwc7WfVCuCV.jpg,"['Mckenna Grace', 'Madison Iseman', 'Katie Sarife']",Gary Dauberman,"['supernatural', 'halloween', 'babysitter', 'priest', 'doll', 'creepy doll', 'jump scare', 'possessed doll', 'supernatural power']",6.915103878795904,3855
203517,454640,The Angry Birds Movie 2,"['Animation', 'Adventure', 'Comedy', 'Family']","Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",97,2019-08-02,Frenemies unite.,1859,7.045,/fKk4bfnouKEY5iPzYDMcVmtgDEy.jpg,/bo5M1dW76b3QuRFcTL8KPmN6WYj.jpg,"['Jason Sudeikis', 'Josh Gad', 'Danny McBride']",Thurop Van Orman,"['island', 'rivalry', 'sequel', 'family', 'based on video game', 'animal kingdom', 'unassuming', 'irreverent', 'cliché', 'embarrassed', 'frustrated']",7.151961063652352,3856
203519,384018,Fast & Furious Presents: Hobbs & Shaw,"['Action', 'Adventure', 'Comedy']","Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",137,2019-07-31,Nothing is stronger than family.,7695,6.833,/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,/qAhedRxRYWZAgZ8O8pHIl6QHdD7.jpg,"['Dwayne Johnson', 'Jason Statham', 'Idris Elba']",David Leitch,"['london, england', 'biological weapon', 'secret organization', 'family clan', 'friends', 'spin off', 'family reunion', 'buddy comedy', 'aftercreditsstinger', 'duringcreditsstinger', 'mother son relationship', 'father daughter relationship', 'brother sister relationship', 'casual', 'cliché']",7.001490768759381,3857
203571,574088,The Weasel's Tale,"['Comedy', 'Mystery']",A group of old actors and filmmakers tries to resist the efforts of a young couple to kick them out of their mansion.,129,2019-05-16,"Four legendary friends, a villainous couple, and a tale of intrigue, humor, and suspense.",177,7.506,/wcAHJpXWOOLukNW7nSe5snBt0xK.jpg,/gTC4MIanLcGZoOQSXkraLaVgsav.jpg,"['Graciela Borges', 'Oscar Martínez', 'Luis Brandoni']",Juan José Campanella,['amused'],7.186958655903963,3858
203619,610120,Anima,['Music'],"In a short musical film directed by Paul Thomas Anderson, Thom Yorke of Radiohead stars in a mind-bending visual piece. Best played loud.",15,2019-06-26,A one-reeler film by Paul Thomas Anderson,480,7.294,/xCBOjFAzsz8d2kABIPfwIAOeJ5t.jpg,/lF9W3LAlYYfv7R2V2b1k0ZnA3a.jpg,"['Thom Yorke', 'Dajana Roncione', 'Frida Dam Seidel']",Paul Thomas Anderson,"['music video', 'one-reeler']",7.18630394114288,3859
203691,566221,The Edge of Democracy,['Documentary'],"A cautionary tale for these times of democracy in crisis—the personal and political fuse to explore one of the most dramatic periods in Brazilian history. With unprecedented access to Presidents Dilma Rousseff and Lula da Silva, we witness their rise and fall and the tragically polarized nation that remains.",121,2019-01-24,,377,7.7,/mIbPkZelgguJMPOx9vvCb5oqMxI.jpg,/b8LjR8NjRjrWs6uIfGfrDn0OeI6.jpg,"['Dilma Rousseff', 'Luiz Inácio Lula da Silva', 'Michel Temer']",Petra Costa,"['democracy', 'woman director']",7.2048085625552325,3860
203745,459670,Monica and Friends: Bonds,"['Family', 'Adventure', 'Comedy']","Fluffy, Jimmy Five's pet dog, vanished. He develops an infallible plan to rescue the little dog, but, he will need help from his faithful friends: Monica, Maggy and Smudge. Together, they will face challengers and live incredible adventures to get Fluffy back home.",97,2019-06-27,An adventure as big as this friendship didn't fit only in the comics.,297,7.7,/mZ9BeuuvvurtCcZpUtwmxUtNK0i.jpg,/zN5eohKqT9Rww6m7PQOfyCXPi4.jpg,"['Giulia Benite', 'Kevin Vechiatto', 'Laura Rauseo']",Daniel Rezende,"['coming of age', 'based on graphic novel', 'nostalgic', 'reminiscent', 'amused']",7.199590597170744,3861
203749,596054,Heroic Losers,"['Comedy', 'Thriller']","In a town in the Northwest of the province of Buenos Aires, a group of neighbors is organized to recover the economy of the area, but when the corralito is implemented in the country and they suffer a fraud, their hopes disappear. Now, they will unite to recover the lost money and give the blow of their lives to their greatest enemy.",116,2019-08-15,They messed with the wrong losers,607,7.6,/9MaAzW8sERDcIEYORE7jzeCew3P.jpg,/1lVzpmCxVd7SNSswEIfFND4I2si.jpg,"['Ricardo Darín', 'Luis Brandoni', 'Chino Darín']",Sebastián Borensztein,,7.211540194730515,3862
203757,493899,"So Long, My Son",['Drama'],Two married couples adjust to the vast social and economic changes taking place in China from the 1980s to the present.,185,2019-03-15,We're waiting to grow old.,218,7.72,/jGTDkdY7wFP2lIC0aqC1fjNIhhV.jpg,/3wk1H9MhM9LIrswbsUFMGjxZKkp.jpg,"['Wang Jingchun', 'Yong Mei', 'Qi Xi']",Wang Xiaoshuai,,7.194909128426349,3863
203847,575351,Kumbalangi Nights,"['Comedy', 'Drama', 'Romance']","Four brothers living in the fishing hamlet of Kumbalangi share a love-hate relationship with each other. Their relationship progresses when Saji, Boney and Franky decide to help Bobby stand by his love.",135,2019-02-07,,115,8.043,/lJ3RvIirE2C7gdBKvPRaoQ3iCo2.jpg,/8i8ml0LRdFT6LSaTMUG3gLzJfEq.jpg,"['Shane Nigam', 'Soubin Shahir', 'Sreenath Bhasi']",Madhu C. Narayanan,,7.192623145811797,3864
203904,534259,Blinded by the Light,"['Drama', 'Comedy']","In 1987, during the austere days of Thatcher’s Britain, a teenager learns to live life, understand his family, and find his own voice through the music of Bruce Springsteen.",117,2019-08-09,For anyone who has ever wanted to dream. You're not alone.,604,6.921,/1KsKNrgs7D3zPh9FT9f6MD3ampH.jpg,/vAb71fJoeb1ckzZomYnxRpDAPRY.jpg,"['Viveik Kalra', 'Nell Williams', 'Hayley Atwell']",Gurinder Chadha,"['based on true story', 'coming of age', 'woman director', '1980s', 'british asian', 'teenager']",7.159473328958995,3865
